**IPS TRAFFIC ALLOWED(LAST 30 DAYS)**
**Report Generated at: 2025-04-23 10:43:17**
**Generated By : superadmin@erasmith.com**

Event Id,Account Name,Device Host Name,File Name,Device Severity,Message,Ip Address,Creation Time
379f40af-ecf6-4882-bf2a-11c9e34138dd,CORP.LOCAL\KARTIKMIRAJKARJOSHI,M6CCORNFW02-P,,high,LDAP: User Login Brute Force Attempt,10.11.252.188,2025-04-01 09:26:12
271a7d67-420a-4580-99dc-075a46a9484b,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:a43a28d3-793a-97c6-43a4-08dd80269cc9,f3u:phishing@merchantsfleet.com,ts:2025-04-20T16:15:00Z,te:2025-04-20T16:16:00Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:0f11cb2a-8ec8-49aa-b7d0-08dd80269d77,wsrt:0001-01-01T00:00:00,mdt:u,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low,ail:https://security.microsoft.com/mtp-investigation/urn:SubmissionInvestigation:513025ffa9e27a3e52fe3f0312ac0129}",,2025-04-20 16:16:59
e1ba488e-5509-4025-ae44-748f296c5fbf,PHISHING@MERCHANTSFLEET.COM,,,Low,"{etype:User,eid:phishing@merchantsfleet.com,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,ts:2025-04-20T16:15:49.5459792Z,te:2025-04-20T16:15:49.5459792Z,op:UserSubmission,tdc:1,suid:phishing@merchantsfleet.com,ut:Regular,ssic:0,tsd:dexter@christianmoneyblog.net,sip:,imsgid:c634ab23-2d1a-4e73-97b4-d5911ced52d4@PH0PR11MB5904.namprd11.prod.outlook.com,srt:1,trc:michaelsanchez@MerchantsFleet.com,ms:Happy Easter! He is Risen!,sid:0f11cb2a-8ec8-49aa-b7d0-08dd80269d77,aii:646255ad-1ba6-45c9-3dbe-08dd7fc69558,md:2025-04-20T04:48:24.2318782Z,etps:SubmissionId:1161da23-5d2d-49a3-43a4-08dd80269cc9,lon:UserSubmission}",,2025-04-20 16:15:50
145c5f41-2861-4153-ae2f-474c0331042b,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:a43a28d3-793a-97c6-43a4-08dd80269cc9,f3u:phishing@merchantsfleet.com,ts:2025-04-20T16:15:00.0000000Z,te:2025-04-20T16:16:00.0000000Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:0f11cb2a-8ec8-49aa-b7d0-08dd80269d77,wsrt:0001-01-01T00:00:00,mdt:u,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low}",,2025-04-20 16:15:50
5c1cf7a9-9ea9-40d1-9348-04bb56bbeb70,CORP.LOCAL\STEPHENBOND,M6CCORNFW02-P,,medium,Suspicious DNS Query,10.11.248.249,2025-04-10 16:43:47
560b0198-b4d5-4d79-b073-c567ec1a7603,HGREGOIRELT-W10$,M6CCORNFW02-P,,medium,Suspicious DNS Query,10.11.96.9,2025-04-10 16:43:47
07dfc0b1-ad55-4b4b-8287-656c5dc612f9,CORP.LOCAL\STEPHENBOND,M6CCORNFW02-P,,medium,Suspicious DNS Query,10.11.248.249,2025-04-10 16:43:47
c3ed6f65-1a35-4bbb-9f84-96a6340d5a55,M6CUTLDC02-P$,M6CCORNFW02-P,,medium,Suspicious DNS Query,10.11.96.8,2025-04-10 16:43:47
baafdcf9-e35a-4ec4-82a5-c6f5e2425ca3,UNKNOWN,M6CCORNFW02-P,20.84.136.112/,medium,AndroxGh0st Scanning Traffic Detection,165.154.235.97,2025-04-08 02:37:54
4ca8eb63-2760-49a9-863e-901aa4b18a0d,UNKNOWN,M6CCORNFW02-P,20.84.136.112/.env,medium,AndroxGh0st Scanning Traffic Detection,165.154.235.97,2025-04-08 02:37:54
929349c3-c1ff-4722-9bda-7bd7fd685980,UNKNOWN,M6CCORNFW02-P,52.154.164.146/,medium,AndroxGh0st Scanning Traffic Detection,157.230.81.223,2025-04-06 22:54:56
7dca20a5-688e-418c-8755-cfcd2628d1f9,UNKNOWN,M6CCORNFW02-P,52.154.164.159/,medium,AndroxGh0st Scanning Traffic Detection,157.230.81.223,2025-04-06 13:54:38
8bee9950-4c83-4a5e-a415-50d74dccdcac,UNKNOWN,M6CCORNFW02-P,.env,medium,AndroxGh0st Scanning Traffic Detection,157.230.81.223,2025-04-05 21:15:38
2f857d61-3003-47b1-b5d6-a4ba080340fc,UNKNOWN,M6CCORNFW02-P,52.154.164.146/,medium,AndroxGh0st Scanning Traffic Detection,157.230.81.223,2025-04-05 21:15:38
876adf71-bc04-4135-84cb-1b86933b2373,UNKNOWN,M6CCORNFW02-P,52.154.164.159/.env,medium,AndroxGh0st Scanning Traffic Detection,157.230.81.223,2025-04-05 12:36:01
f2d8eb79-b489-42cc-aace-bfd59ae4739a,UNKNOWN,M6CCORNFW02-P,52.154.164.159/,medium,AndroxGh0st Scanning Traffic Detection,157.230.81.223,2025-04-05 12:36:01
92fcf73f-4935-40e3-a5b0-416894c0da41,CORP.LOCAL\KARTIKMIRAJKARJOSHI,M6CCORNFW02-P,,high,LDAP: User Login Brute Force Attempt,10.11.252.188,2025-04-01 09:26:27
319933d9-6725-439b-924a-f6f02add4df7,UNKNOWN,M6CCORNFW02-P,www.merchantstotalview.com/,high,Shiro Deserialization Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:19:44
a71cf490-c544-4917-8c39-10a8ef2a7b15,UNKNOWN,M6CCORNFW02-P,www.merchantstotalview.com/,high,Shiro Deserialization Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:19:34
101363fd-a49d-4b93-8a2f-260ec200e8f7,UNKNOWN,M6CCORNFW02-P,www.merchantstotalview.com/,high,Shiro Deserialization Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:19:24
08eb14f4-c61a-4831-8c7f-fa58fddc1cc0,UNKNOWN,M6CCORNFW02-P,www.merchantstotalview.com/,high,Shiro Deserialization Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:19:14
a67add64-2a57-4d4c-aed6-1eafb3967b99,UNKNOWN,M6CCORNFW02-P,www.merchantstotalview.com/,high,Shiro Deserialization Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:19:04
5b444ff4-d009-403b-a4d3-f01fa9c5b399,UNKNOWN,M6CCORNFW02-P,www.merchantstotalview.com/,high,Shiro Deserialization Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:18:49
1fb5a732-d037-446e-bc0a-0646dd0bf617,UNKNOWN,M6CCORNFW02-P,www.merchantstotalview.com/,high,Shiro Deserialization Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:18:39
4ee763b8-bb6e-4052-a125-e1c9307e8f6c,UNKNOWN,M6CCORNFW02-P,weblogin.cgi,critical,Zyxel Multiple Products Command Injection Vulnerability,64.39.98.47,2025-03-28 06:14:04
4eac175a-b7da-40cf-a95f-cabb4833e6c8,UNKNOWN,M6CCORNFW02-P,passwd,high,aiohttp Directory Traversal Vulnerability,64.39.98.47,2025-03-28 06:13:54
a18bc40e-db2d-4377-b4dc-8ea5a67371a1,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:12:54
f7df7e5b-d161-469a-a116-bab79e13009f,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:12:34
fc903a1a-4210-4d91-832e-23d56102b156,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:12:24
0bab66b9-c8d6-4606-8d3a-314bc51fdccc,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:12:14
ec2f5d48-b2d3-4c9a-97fc-6f32186fe2f9,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:12:04
3b1c8d58-54d6-4a78-ac6a-3b037118f804,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:11:54
f9a0ee1b-ac1c-400c-b4e8-14c132928df2,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:11:44
99461fed-d33a-41ac-924b-c3fdad3f75df,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:11:34
b496eb9b-95d2-4954-b2e8-652d97a821fd,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:11:24
884e2a6d-0db5-4ace-8508-8da2be6d48ea,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:11:14
0f891bb0-638c-48dd-b117-8f0703b4d949,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:11:04
b749f40a-93e4-455f-a71d-2b14575c121c,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:10:54
53ecb8a2-d3d6-49f6-9c8c-431de933701c,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:10:44
cf0548e9-a74a-4129-96a5-b842fa6d9cf6,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:10:34
3bdfc679-8021-4d4e-843c-cb9274a52126,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:10:24
3759233d-4a19-43f2-bfbf-3bddf4194dad,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:10:14
0749ae2e-ca7f-4881-9d12-fc250198fbd5,UNKNOWN,M6CCORNFW02-P,console.portal,critical,Oracle WebLogic Server Remote Code Execution Vulnerability,64.39.98.47,2025-03-28 06:09:49
2166a6d9-1680-4bb2-af05-17636c985461,UNKNOWN,M6CCORNFW02-P,,critical,Gh0st.Gen Command and Control Traffic,66.240.205.34,2025-04-15 13:26:40
ff74ed15-602e-46bc-b649-e166a4b135b5,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,206.168.35.38,2025-04-15 12:43:05
6c0dbc8a-c511-47a5-b29d-9eda6643bd74,UNKNOWN,M6CCORNFW02-P,20.84.136.118/portal/redlion,medium,ZGrab Application Layer Scanner Detection,20.65.194.143,2025-04-15 10:27:39
e6566bad-7fd2-4c25-bd70-a5d3a41f108a,UNKNOWN,M6CCORNFW02-P,20.84.136.112/portal/redlion,medium,ZGrab Application Layer Scanner Detection,20.65.194.143,2025-04-15 10:27:29
4077a400-eaba-4945-83ad-e78bac961495,UNKNOWN,M6CCORNFW02-P,20.84.136.119/portal/redlion,medium,ZGrab Application Layer Scanner Detection,20.65.194.143,2025-04-15 10:26:29
43e41c20-f500-41c6-b1bd-e8282bdf007d,UNKNOWN,M6CCORNFW02-P,52.154.164.159/portal/redlion,medium,ZGrab Application Layer Scanner Detection,128.203.205.78,2025-04-15 10:20:14
084d3f71-0797-49dd-9fa6-f267ae6548c8,UNKNOWN,M6CCORNFW02-P,redlion,medium,ZGrab Application Layer Scanner Detection,128.203.205.78,2025-04-15 10:20:14
3a48f03e-56c3-46c5-91e8-340f9cdfe389,UNKNOWN,M6CCORNFW02-P,20.84.136.118:443/,medium,ZGrab Application Layer Scanner Detection,20.169.104.255,2025-04-15 09:55:39
b485a0ad-7ba2-4266-9646-c086eb49eef7,UNKNOWN,M6CCORNFW02-P,20.84.136.119:443/,medium,ZGrab Application Layer Scanner Detection,20.169.104.255,2025-04-15 09:53:29
32e3f156-f462-4d1d-941e-fde7174df0a5,UNKNOWN,M6CCORNFW02-P,20.84.136.112:443/,medium,ZGrab Application Layer Scanner Detection,20.169.104.255,2025-04-15 09:53:24
acee7fbd-acfc-43ce-b5f5-10e7d129db1f,UNKNOWN,M6CCORNFW02-P,52.154.164.149:443/,medium,ZGrab Application Layer Scanner Detection,172.202.117.179,2025-04-15 09:48:09
072a46a5-b2ca-493a-804a-90db3714a8e2,UNKNOWN,M6CCORNFW02-P,52.154.164.159:443/,medium,ZGrab Application Layer Scanner Detection,172.202.117.179,2025-04-15 09:47:39
b9ced43f-9921-4253-a150-da386a66df97,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,167.94.138.133,2025-04-15 09:26:29
83f38e9b-f434-43c5-851c-8b8064796a85,UNKNOWN,M6CCORNFW02-P,52.154.164.146/,medium,ZGrab Application Layer Scanner Detection,20.65.194.88,2025-04-15 07:20:08
0ba8ac1d-abf5-45fb-9841-313adca38498,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,206.168.34.175,2025-04-15 05:11:38
975cfd73-f551-4d07-bec1-526b642d7057,UNKNOWN,M6CCORNFW02-P,20.84.136.112/,medium,ZGrab Application Layer Scanner Detection,20.171.25.191,2025-04-15 04:13:42
2789fc71-0bda-4f2e-83a7-3f124294f853,UNKNOWN,M6CCORNFW02-P,20.84.136.119/,medium,ZGrab Application Layer Scanner Detection,20.171.25.191,2025-04-15 04:10:52
5b76693f-7fc3-4b7d-9f2f-6c2b34fe74de,UNKNOWN,M6CCORNFW02-P,20.84.136.118/,medium,ZGrab Application Layer Scanner Detection,20.171.25.191,2025-04-15 04:10:42
6ab6486e-0542-41b2-adeb-4bd166e08e28,UNKNOWN,M6CCORNFW02-P,52.154.164.146/,medium,ZGrab Application Layer Scanner Detection,20.83.25.188,2025-04-15 03:58:22
2a3692bc-0288-473f-a78a-41a71d8667aa,UNKNOWN,M6CCORNFW02-P,52.154.164.159/,medium,ZGrab Application Layer Scanner Detection,20.83.25.188,2025-04-15 03:58:12
c56a03ae-a190-4c50-a3ee-2d0238a2963c,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,198.235.24.155,2025-04-15 03:42:42
855970f0-159b-4cec-988b-cfab8ce4761e,UNKNOWN,M6CCORNFW02-P,,critical,NetWire RAT Command and Control Traffic Detection,157.245.225.41,2025-04-15 03:01:07
2831fd21-ed1f-40a5-b4e1-510f95a7a4e0,UNKNOWN,M6CCORNFW02-P,,critical,NJRat.Gen Command and Control Traffic,157.245.225.41,2025-04-15 03:01:02
517b10d0-def7-4917-b7b8-00af79ccd3f5,UNKNOWN,M6CCORNFW02-P,,critical,Gh0st.Gen Command and Control Traffic,157.245.225.41,2025-04-15 03:01:02
2fa9b3ee-440a-479a-be90-ddfdc6e690ff,UNKNOWN,M6CCORNFW02-P,login.esp,critical,Palo Alto Networks GlobalProtect OS Command Injection Vulnerability,216.218.206.68,2025-04-15 01:53:52
a13b73fa-77df-4ed8-ad53-a505b876f2f7,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,147.185.132.52,2025-04-15 01:39:32
0db88c96-39d8-4445-8370-efd7219c4524,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,206.168.35.192,2025-04-15 01:15:31
8a7d28ff-5839-4e5f-8381-4cc9dfd097bc,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,47.251.36.190,2025-04-15 01:12:56
d888fbb4-c52a-4a89-bea5-18e2e592db44,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,199.45.154.176,2025-04-14 20:37:20
d7a54c9c-d118-4e7c-b3ca-ee6d7a0c1abd,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,162.142.125.92,2025-04-14 20:30:15
33e8e351-f677-4fac-8f0d-62eff2636afc,UNKNOWN,M6CCORNFW02-P,health,medium,ZGrab Application Layer Scanner Detection,20.171.29.202,2025-04-14 20:07:25
685759ec-d904-413e-b7d6-21334351d956,UNKNOWN,M6CCORNFW02-P,52.154.164.159/actuator/health,medium,ZGrab Application Layer Scanner Detection,20.171.29.202,2025-04-14 20:07:10
9e490943-ab1d-4112-8338-f333d574379f,UNKNOWN,M6CCORNFW02-P,20.84.136.118/actuator/health,medium,ZGrab Application Layer Scanner Detection,20.171.25.180,2025-04-14 19:44:20
4800d890-6834-4452-9275-2278fcf4fc22,UNKNOWN,M6CCORNFW02-P,20.84.136.119/actuator/health,medium,ZGrab Application Layer Scanner Detection,20.171.25.180,2025-04-14 19:42:15
3c00ce74-9215-44d5-b0c1-bc8ec41a4b5c,UNKNOWN,M6CCORNFW02-P,20.84.136.112/actuator/health,medium,ZGrab Application Layer Scanner Detection,20.171.25.180,2025-04-14 19:39:40
bf5df3cd-74db-42c2-8d73-5a349b9162b2,UNKNOWN,M6CCORNFW02-P,,critical,NJRat.Gen Command and Control Traffic,66.240.205.34,2025-04-14 18:03:29
4290dd8e-ae13-4731-8e74-30825ac2e332,UNKNOWN,M6CCORNFW02-P,,medium,Metasploit VxWorks WDB Agent Scanner Detection,162.142.125.94,2025-04-14 16:31:39
993a89e5-3c7c-4536-8fb3-009709c0c98b,UNKNOWN,M6CCORNFW02-P,health,medium,ZGrab Application Layer Scanner Detection,20.65.194.9,2025-04-14 13:48:08
4b065f37-6c32-4d59-99bf-53f98eeef6fc,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:36:38
5561e901-40fa-41f2-9a3e-ce7a0db962fb,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:36:28
95d3caf5-8dc4-4d37-b86a-9e63d915b60b,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:35:33
f224b601-6c24-47d8-9182-bc5c54cb3c6b,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:35:28
70d02fe1-967f-4daf-8c58-2fd0e7d0d505,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:34:28
42862abe-d322-4661-9387-bd1693cd1dbb,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:34:18
487bdfc3-7895-49eb-8adb-202a9dac616a,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:33:23
26996049-57eb-422f-93a1-aab0a2de5893,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:33:13
73e62baf-0dad-47fe-a4ad-cead94bac5db,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:32:18
51f50ccb-99a7-4ec6-b759-4befd5bbd5ca,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:32:13
6a881b3f-581d-42f8-bee3-e12acbd2acc4,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:31:13
3587b990-5673-41cb-ba71-f850c912174a,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:31:08
cc3a5cd4-8915-48ee-8c8c-43fe98c273de,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:30:13
39bc8290-9363-4eea-aa6a-03dbcb7e714c,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:30:03
6a0bd99b-1b96-4f0a-a4cd-d60412d8b3fb,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:29:03
7ab3b498-61a2-4b8b-a986-430fca6202b0,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:28:08
e5f6f63e-d61a-4984-8943-b137ed17a1e3,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:27:58
d49fd48b-41dd-4f98-aef1-db786faaef04,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:27:08
c2658049-ada0-4b7c-bd50-57f380736a75,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:26:58
8cfb2597-3dda-421a-b2d3-9a87ae676c54,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:25:58
013c6524-5580-437c-834f-9c9b0f64b5e1,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:25:48
d905e0ff-6e53-4022-be37-6b3c1a41f4eb,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:24:58
052376ed-61de-4bce-850a-e2361b160932,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:24:48
34a89a3a-f6f1-4fbf-9e3e-f9c6ce84c8a7,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:23:48
1b27b8e1-4327-441a-bd8e-b6a45f0ac9be,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:23:38
2744e094-cf29-4780-ae65-9fcee6609da0,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:22:43
ec73abc8-5cd1-4952-bd88-eb847862e2b5,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:22:38
34b01f23-71e1-4beb-9f57-117d69bf5294,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:21:43
44378793-5e88-4885-bbf5-2fabf5e26e3f,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:21:33
1d80ce6e-925f-4e5d-89af-876ee2e668e8,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:20:38
5074844f-600e-4eee-85f2-94bf0141027c,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:20:33
5685367a-6b61-406d-93d9-1ed07f3c5784,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:19:33
8ac663a7-b578-435d-a6ac-d4571aff9b5a,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:19:23
d02cb127-090a-4785-a183-765d10294c50,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:18:33
9b3b6e53-b23c-4b3d-9274-fc14bc0af1da,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:18:23
4f8435b6-674f-4c33-99b2-d353c0ba2b35,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:17:28
e06cd56c-77af-4140-acd4-3ade3ff3a39e,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:17:28
51023a56-920d-41ae-a258-b62432eb5fc1,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:16:28
0bd4dd5f-2d65-4c34-97af-b074f064f64c,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:16:23
0da50e80-eafb-4efc-a70c-bbccf23c034d,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:15:23
252991b6-77c4-442f-b9f9-79f39dd610d3,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:15:13
335de85e-e143-4dc4-8ceb-53dc591eb03d,UNKNOWN,M6CCORNFW02-P,login.esp,critical,Palo Alto Networks GlobalProtect OS Command Injection Vulnerability,74.82.47.5,2025-04-14 13:14:38
414c35b6-fe61-4c32-9f5c-8dcecad7ca96,UNKNOWN,M6CCORNFW02-P,getconfig.esp,medium,Palo Alto Networks GlobalProtect Authentication Brute Force Attempt,47.186.23.135,2025-04-14 13:14:13
